symbol,trade_date,open_price,high_price,low_price,close_price,volume
STK013,2024-09-13,80.17,80.31168569846629,74.0726110434431,85.64,98102
STK004,2024-01-22,371.77,382.1618119139594,363.4626399972453,400.43,514317
STK011,2023-07-28,361.6,362.0845077592899,358.29881719843524,358.94,495572
STK026,2024-06-15,356.02,359.5588232450072,352.40669596614663,367.78,368093
STK031,2024-04-20,167.22,174.4837479844751,154.6653094205811,175.47,508336
STK009,2024-01-24,85.83,86.48387551865491,82.98108459910578,87.05,95617
STK033,2024-11-16,373.53,386.6835572638809,368.7082210574215,364.75,108216
STK026,2023-02-24,279.19,287.9807303810642,276.7714046494036,261.41,492543
STK012,2023-03-06,234.01,242.86796618271046,219.66611292000061,220.67,228824
STK037,2024-11-02,295.45,312.2072203168403,294.86466877969764,276.9,191619
STK012,2023-06-08,292.56,304.85618403525626,277.7401084858268,296.47,925381
STK011,2023-04-14,369.07,382.21494205323864,357.3664652664419,391.17,672463
STK020,2023-08-30,281.04,298.9741312000996,274.5379497412861,261.02,382359
STK016,2024-08-14,429.29,435.694074066273,410.4960774403719,432.74,280737
STK027,2023-05-06,249.66,264.40229868406954,232.0098731116799,256.88,230497
STK011,2024-02-07,152.02,163.44087434718375,146.79924140312775,165.46,267229
STK037,2024-05-25,309.49,313.09920934278847,300.55346553510316,323.42,865937
STK038,2024-03-25,11.32,20.12283401457704,8.078208564603699,11.48,348193
STK016,2024-11-13,451.53,462.0700013790523,441.5759817470961,448.69,118978
STK014,2024-05-17,356.88,359.64550733738815,337.8552806189191,379.54,992747
STK034,2023-09-06,74.03,87.53441258441642,54.58829553327614,67.04,142260
STK024,2024-02-11,367.31,368.39581238209894,363.5411908344528,383.92,40486
STK003,2023-09-29,382.89,399.1066567056964,369.16970905828094,382.04,489219
STK034,2024-05-30,257.9,264.88625842982486,253.68828533093335,261.45,776926
STK024,2024-11-14,262.02,274.7685426567479,254.13308465535897,245.49,64838
STK003,2023-07-26,18.5,23.225746798894505,10.74297767200964,20.27,86993
STK037,2024-08-10,167.16,174.09774936127425,149.72349546268512,165.83,221254
STK037,2023-04-06,21.19,32.73376881830097,5.605589730909202,19.7,766215
STK038,2023-12-23,335.36,339.3367899331404,329.81631628427584,308.03,911013
STK033,2023-07-17,37.78,56.01308885170705,26.249016490044536,40.22,493932
STK006,2023-08-04,346.52,358.6939441107831,344.216597256484,346.51,418143
STK004,2024-10-10,83.96,88.10491238555379,81.5984157140954,78.11,721147
STK030,2024-02-24,238.61,239.68006924080342,226.49325372764815,246.25,783259
STK006,2023-04-29,65.23,67.82004964132388,61.61586043687893,63.96,127832
STK040,2023-02-02,228.78,242.01435347416694,210.2693869267173,238.98,797867
STK029,2023-09-12,107.0,121.59361869306701,106.25953950083074,109.63,600663
STK013,2024-03-17,196.34,196.6081813627984,192.76324619660627,184.89,683231
STK020,2024-06-17,60.78,66.42089971425193,58.77082650391751,63.99,299267
STK002,2024-07-25,344.69,347.50222431688445,337.9468875164026,353.33,10166
STK037,2024-11-11,170.05,181.97646522622006,162.53846126663575,157.62,18946
STK038,2023-07-18,353.31,372.663526733812,338.8785158997036,343.89,881432
STK005,2024-11-01,10.61,24.923466648303055,-0.7674017387930672,11.52,363009
STK009,2024-08-20,253.31,255.2533611972426,233.93228985820198,228.84,125413
STK010,2023-10-10,103.47,114.4638994536756,92.67721346636256,112.48,407185
STK020,2023-05-14,113.89,132.72025319500997,96.12795402904669,103.12,817338
STK010,2023-01-27,79.01,80.0863079557508,76.54774294826052,78.72,645089
STK011,2024-05-05,123.1,124.30617928599592,111.1186638803147,122.97,65506
STK029,2023-03-29,221.3,221.74760784690696,216.7359750255961,237.32,133626
STK019,2024-06-27,328.55,335.39780647150207,323.3287629138061,354.91,907027
STK011,2024-12-01,319.55,333.57402009223875,302.2209135941482,288.08,34956
STK016,2023-03-02,71.1,89.25961016790512,62.9891999190168,72.75,521499
STK037,2024-10-17,231.22,246.9567913884311,218.76187180625163,227.67,389904
STK029,2024-08-27,341.76,349.19939597681815,333.25659784980036,375.8,181861
STK016,2023-09-15,244.99,261.7254041054976,239.96800894651625,225.71,456275
STK001,2023-04-24,31.62,33.99019178230451,15.947987802895454,28.83,129594
STK003,2023-08-01,23.06,38.910598426546564,11.98313298138217,24.96,106253
STK029,2024-02-13,145.32,155.09968412069594,136.8438944416821,158.2,45693
STK035,2023-01-14,263.26,276.66388944242055,254.3047758276161,279.71,156327
STK038,2023-02-01,435.53,442.38437987808936,434.31395118363866,401.4,89536
STK013,2024-06-04,30.8,35.73006006686137,21.56107670178693,30.51,241322
STK022,2023-03-23,484.7,490.45450604574694,465.3006146176615,515.04,289932
STK032,2023-11-04,107.75,110.03411714793216,103.81892823803572,105.61,19276
STK037,2024-03-21,99.05,109.61244651621075,91.94332964318696,99.68,447597
STK028,2024-09-02,134.34,136.74992748160034,134.23066640529592,121.7,209629
STK013,2024-09-13,207.26,225.64912426512547,198.47047527760725,220.63,267570
STK028,2024-02-08,224.04,231.10467473285604,222.75850899985195,208.31,253232
STK009,2024-05-01,19.3,24.62008758231764,11.003919555907913,17.59,106032
STK020,2023-12-05,317.15,318.5062248341893,314.82040937385295,287.02,469641
STK038,2024-05-12,336.6,341.646332484089,336.2070428566601,311.31,687925
STK017,2024-08-22,125.62,136.66069263755452,109.20905111031193,132.36,591265
STK018,2024-08-10,11.48,31.429700043757098,10.164423518677667,10.9,823563
STK012,2023-02-13,135.21,135.9679561781633,123.41708538627195,138.15,678992
STK039,2024-05-23,465.34,477.4621821798664,445.54604215669264,455.57,670915
STK015,2024-10-25,41.91,50.69034691291387,39.50444135223846,41.6,435714
STK025,2024-09-09,282.71,290.92774421752625,275.0699195546728,270.98,105413
STK010,2023-08-10,247.63,257.3304278719264,236.20964198795346,270.04,261300
STK015,2023-06-28,383.48,387.69870838656544,369.70231632962214,378.64,541423
,2024-09-01,151.66,153.9387688666091,139.44907664923846,153.74,847214
STK001,2023-03-10,358.63,361.9328545801975,350.01425993202304,388.11,693398
STK009,2023-01-27,115.03,124.24483588513937,96.94847077897931,104.7,886261
STK011,2023-04-19,53.62,56.78716949056923,40.312840358724614,48.85,29761
STK017,2023-04-08,426.31,437.22495334263357,406.84521010291786,460.58,88753
STK016,2024-01-14,345.33,356.76124930753633,333.4205211710249,362.66,928938
STK038,2024-04-04,451.41,453.08001589775256,442.52086369119303,487.29,24501
STK035,2024-05-30,316.72,335.27606744609574,306.5556500222481,346.15,855923
STK005,2024-07-13,464.76,470.84228155003547,461.9951871191388,501.4,795645
STK008,2024-04-07,473.93,484.36892584937,459.18108860029247,510.27,245462
STK037,2024-03-26,486.53,505.1801394229433,475.7480049162246,474.25,65712
STK002,2023-09-23,274.65,281.05396289129186,261.31831939016325,270.19,870070
STK012,2023-07-13,196.32,208.23360777664624,194.48992584398246,180.03,680426
STK006,2023-06-11,260.34,276.6828431139037,254.9316776669825,260.32,174381
STK039,2024-11-17,217.5,220.5087403153418,202.97589112041047,235.07,412151
STK038,2024-11-17,465.81,478.5177715173402,460.46731068802853,463.68,618445
STK023,2023-08-23,359.56,375.3694170821364,343.7576680485942,342.2,445095
STK008,2023-12-30,219.3,230.33696013127667,214.33776964887542,219.05,512187
STK019,2024-11-21,447.94,459.1037524104313,441.273861720135,465.05,396718
STK023,2023-04-20,391.73,407.687283654659,375.63376885851756,388.61,703575
STK026,2023-07-06,153.5,165.594936210845,145.06734977632595,139.54,671725
STK019,2024-09-16,194.39,208.7970986307906,175.67886988583146,196.21,451162
STK002,2023-09-30,232.0,233.29519856630958,231.76769504652182,223.3,589076
STK022,2023-04-15,199.11,217.77835197144321,187.51005207657082,185.56,255969
STK027,2023-10-09,275.88,285.9306569396945,264.402593086935,255.19,828687
STK015,2023-09-30,271.96,281.9961757320094,259.6783951376247,273.74,924097
STK028,2023-05-21,492.66,495.68677392819455,472.90953875647557,482.33,553819
STK029,2024-09-08,292.12,304.5847812296481,290.85180045348676,287.73,315467
STK005,2023-08-08,499.37,517.2911945469214,479.4855794076963,460.71,261345
STK023,2024-11-08,380.19,396.48726740170196,360.2184202663975,387.77,916546
STK014,2024-02-22,62.9,77.29428901786096,45.01115062230461,59.29,359328
STK012,2023-09-12,31.46,42.58587548956924,29.572088829188306,29.92,349599
STK002,2023-06-19,186.55,201.5595291885865,176.63816076149874,203.57,275918
STK008,2024-09-23,57.71,58.341315987265396,53.84502775177143,55.61,304198
STK018,2023-01-29,395.97,412.8725588129729,386.5690757412307,389.35,777298
STK031,2023-03-08,388.48,393.6538371840935,377.7151970712491,359.48,790586
STK035,2024-10-07,30.5,48.651062239629894,30.442968805685826,30.75,421169
STK030,2024-07-18,81.28,90.13701928598734,73.00601051375693,77.57,889973
STK007,2023-08-20,421.47,439.8523344699323,408.93819803468415,431.8,994195
STK017,2024-07-13,216.87,229.21813314747308,198.5672386466003,223.95,733829
STK038,2024-02-10,351.27,357.5023157385453,341.13553633493746,354.75,595774
STK020,2023-04-03,170.39,189.96792376183802,154.3184141868492,173.4,52695
STK008,2023-05-08,310.71,324.30046089359837,309.5382384209605,324.53,721846
STK031,2024-01-05,130.73,148.51307641964652,129.84023134719416,141.94,119896
STK005,2024-04-30,48.52,49.757342391471454,31.86951958119772,50.29,564942
STK036,2024-02-09,111.5,119.71579187748793,97.31286748534166,107.36,132872
STK007,2024-06-11,293.84,305.8298769342618,286.2603414491552,283.71,9051
STK004,2023-01-26,301.12,307.14265519007944,298.4022650821934,310.23,557115
STK038,2023-09-14,97.67,105.19671033123731,90.16910657369965,93.63,908211
STK018,2024-07-24,310.56,318.7692060223225,304.0225102893743,306.3,457973
STK017,2023-06-15,17.03,23.244841651133836,8.558186371150857,18.02,382878
STK032,2024-03-29,176.56,187.98420298615414,160.90966326460372,190.42,324508
STK021,2023-08-15,104.22,116.3922143931525,95.7169707830465,104.35,255297
STK024,2023-09-22,401.48,417.1455821399102,384.3942354974846,431.66,194279
STK027,2023-12-11,353.29,361.2198076976276,346.60995835845915,321.79,638786
STK023,2023-08-23,463.42,482.0583082978826,454.91008718725084,417.93,898135
STK012,2023-05-02,95.7,114.96557939678976,79.736161981236,91.76,449981
,2024-11-03,242.23,257.5061781686552,229.9645374126237,237.45,410095
,2023-04-17,48.74,68.40987864671867,46.89399685911697,46.6,955958
STK033,2023-09-15,271.37,279.13489853760206,270.17062773732556,272.3,798434
STK035,2023-01-16,63.09,82.72957047404066,53.46599284783497,64.21,519556
STK036,2023-05-11,105.98,117.53679145388669,88.33042900714747,97.06,376772
STK029,2023-01-14,466.18,468.8782003441775,451.8144335662501,445.03,832026
STK017,2023-06-18,322.91,325.85549490965116,320.69184549219585,318.07,173620
STK004,2023-07-28,269.09,284.28444300003315,259.5155638506784,254.49,240050
STK028,2023-12-21,351.25,368.57796754726155,340.6042011010507,367.37,484607
STK036,2023-12-25,487.11,494.4799156915249,481.81545799315154,500.32,540026
STK012,2023-11-14,72.68,86.57432247745672,68.02878544457813,75.18,341052
STK017,2024-01-06,400.49,405.8570950304194,399.861289361146,438.93,991456
STK028,2023-09-18,159.7,172.74414070654274,152.9292159289468,155.47,153716
STK013,2023-03-20,64.59,67.67327658990841,50.33149534333863,70.33,470184
STK019,2024-07-04,311.24,330.7830105166515,297.59655806361366,325.96,651945
STK006,2024-04-06,224.81,240.0931454882443,219.95207591645448,237.11,308725
STK011,2024-05-16,93.16,109.81208064840567,82.38208080001071,87.41,719361
STK011,2023-03-16,449.89,450.1423117743514,439.03196028399793,436.72,841115
STK005,2024-09-13,394.18,410.71403133775334,389.0814016495718,430.63,750478
STK013,2023-02-03,199.44,219.01721713625557,192.94000579369268,219.16,572808
STK033,2023-05-29,140.72,147.3404815876142,136.1296321938788,151.8,321427
STK001,2023-02-06,430.34,446.0967850700571,415.53387392642543,461.6,540704
STK005,2024-02-10,225.87,236.1537717391555,224.53078259906766,226.1,446628
STK023,2023-06-26,146.64,160.04051873855462,139.45071077858614,139.44,275609
STK028,2023-02-24,414.67,425.371604318471,407.43736472719405,390.64,70161
STK031,2024-09-09,313.58,329.2655643618809,311.43693734652254,310.47,673962
STK021,2023-09-04,325.39,336.12261744625766,306.18310022259664,300.88,538387
,2024-07-05,370.32,381.67797077108617,361.8083008616906,392.83,615807
STK034,2024-06-10,390.44,405.7266835431158,378.4629914097606,420.49,321942
STK021,2024-05-07,293.6,303.18682553539486,288.1151829958341,272.04,472244
STK009,2023-09-17,194.65,196.44083434668897,180.0720122119046,176.6,628276
STK035,2024-01-26,358.13,360.77402343400695,354.0552982092438,334.85,584791
STK015,2024-08-29,230.27,235.0353433036824,214.42302438986252,231.26,159280
STK008,2024-10-23,333.17,341.007943422787,316.83177213831004,333.17,990542
STK037,2023-08-04,491.87,502.16367877902894,490.882477887915,493.55,607154
STK036,2023-08-06,92.21,108.53428662731841,91.91194336993779,85.22,242192
STK012,2023-01-03,17.98,25.698796351747085,9.300589575260519,18.67,121181
STK003,2023-01-31,258.88,272.3094606548303,247.71783177740122,265.68,841997
STK031,2024-01-31,69.63,85.98659728876824,65.84298337389956,70.29,403355
STK006,2023-10-23,40.24,58.194821370993935,34.45274007431326,42.05,335836
STK016,2024-10-18,472.27,487.3723429702766,456.54662425002635,480.74,290788
STK027,2024-07-17,324.34,330.52660038838803,307.01290860676136,304.55,618298
STK021,2024-11-23,397.15,401.12111486395224,381.6881063230954,360.2,18722
STK030,2024-02-18,458.84,475.18739470714036,453.2610459376188,413.28,346426
STK038,2024-01-24,224.39,224.78090319021632,210.60936782507937,205.3,458086
STK028,2024-11-15,201.07,202.54651493743685,182.97025811682568,191.77,413077
STK024,2023-11-03,435.08,449.1615931321268,417.24381758554017,453.26,989383
STK015,2023-10-16,10.78,17.258620186533268,2.8035343852462633,10.67,858677
STK038,2023-10-03,388.49,398.9458549247944,388.1891121221655,386.12,811555
STK036,2023-07-19,220.65,226.53402190118447,217.83346575231542,222.78,561249
STK037,2024-08-01,314.7,326.83866493986744,299.0017671979328,293.26,554600
STK015,2024-07-06,222.39,240.34412192274317,211.07494568492274,224.86,496429
STK034,2024-11-29,333.6,345.8873045612347,326.318312735761,332.62,390017
STK038,2024-03-15,98.5,100.0506873383149,89.41058628308889,97.58,396370
STK002,2024-08-31,126.01,127.7495094234796,117.37774094683238,113.97,736620
STK023,2024-04-10,426.14,437.68624455557284,409.5192597245154,437.31,196844
STK025,2023-01-16,158.34,175.43561154333418,143.11895141488193,145.0,941910
STK037,2024-01-13,467.92,483.59930168822194,460.6958617199042,509.17,536294
STK021,2023-05-01,235.68,249.80132681760375,222.2607158130477,233.65,145671
STK032,2023-10-31,198.7,200.19256573566375,187.8637866686323,186.18,836961
STK036,2023-05-29,147.36,159.2044124464412,128.56069233510334,150.56,457909
STK018,2023-07-01,89.73,99.28055882547311,79.48546470468717,91.58,79064
STK029,2023-02-24,407.47,425.7382590013563,402.1833237539223,438.57,767940
STK024,2023-09-30,458.96,470.0310421721058,445.3396948949026,422.72,391959
STK032,2023-02-16,166.29,168.81838090105148,149.39156321853727,175.59,149411
STK009,2024-01-11,253.5,264.9904522922727,234.73806122924128,228.15,53199
STK005,2024-10-09,205.66,223.62952848764823,197.45982509089873,223.16,997817
STK004,2024-04-15,94.12,99.68892258638417,76.82966537743766,100.28,187253
STK033,2023-06-16,460.58,478.32848322885025,442.8704236931283,470.81,294599
STK001,2023-03-01,53.59,72.49639735943288,37.25345830012707,53.81,192646
STK011,2023-09-26,361.37,364.0949944200644,352.97629405491233,342.61,409405
STK035,2024-01-18,13.06,28.786023666774074,-5.79942288673792,11.93,673640
STK004,2023-04-04,66.92,66.94051392352856,63.35999489488594,65.2,487352
STK007,2024-11-03,52.23,53.847416552831454,34.62776118939823,48.95,781002
STK024,2023-08-21,474.03,482.8417782850921,457.6136898431909,508.37,143778
STK013,2023-02-14,26.09,34.69375934744603,19.811797960924295,23.85,16420
STK001,2024-05-10,135.65,155.40948522294252,133.91752589981905,141.09,529671
STK037,2023-11-16,285.27,291.130711369962,269.0554366532177,275.41,148691
STK037,2024-06-18,239.48,250.94168697079098,222.17590975978027,243.94,433144
STK023,2023-05-15,301.64,311.08434788316356,299.32865832486453,288.31,877958
STK006,2024-10-01,398.59,401.41501354476867,389.10730152932035,399.76,844866
STK020,2024-07-05,50.49,64.99705718598457,49.07553528256392,54.55,271340
STK022,2023-02-16,85.33,98.60975669663755,77.26436619314863,90.02,718857
STK012,2023-03-12,239.45,258.86640405083426,223.7765688731271,229.72,764753
STK024,2024-03-24,135.46,151.9371277072961,128.71209783444448,142.61,964008
STK010,2024-03-06,269.67,275.13016990825736,258.75659958311593,264.58,41808
STK028,2024-04-03,104.94,124.73452874030885,85.01088255116777,105.95,935276
STK020,2024-07-08,256.66,276.0134600998278,250.3016101753411,259.08,239919
STK025,2024-10-07,484.83,503.13009000568087,474.0261575973879,465.23,347919
,2023-02-24,228.3,233.83400437603711,227.2975809464643,225.76,378598
STK029,2024-09-26,174.43,193.6484186573425,171.24088474303633,159.78,592995
STK012,2023-01-10,301.09,307.7561299619545,285.77680451444496,303.55,113344
STK003,2024-05-20,318.18,318.73112684757746,298.3777430879938,306.06,107657
STK015,2023-04-13,476.01,485.2639943425222,465.859792280584,523.3,407742
STK007,2024-09-07,493.28,499.85067921838777,487.3813612293959,445.84,989208
STK029,2024-11-29,200.64,204.18295196655242,187.96308193686707,208.13,426850
,2024-01-15,460.49,478.88834242048375,455.12901494463796,443.46,987182
STK006,2024-11-29,96.79,98.44386001271926,94.08533669617164,87.12,460000
STK021,2024-08-02,185.1,185.311513513015,167.90136817430246,202.2,797442
STK004,2023-03-22,166.56,183.8164732610396,147.94997194422888,161.14,951540
STK023,2024-11-01,346.33,355.13309099461384,328.5180645129628,352.44,357289
STK003,2024-03-24,148.43,158.27625385700063,133.13030062750843,161.96,739390
STK013,2023-05-13,237.21,255.82500655917312,223.04406020057746,239.62,619541
STK024,2024-10-21,23.74,38.759922231023545,22.42474289057486,22.46,11195
STK026,2023-10-22,479.12,498.5166944968793,463.66277296045905,490.81,13797
STK014,2024-08-15,68.07,70.59113013531083,67.44134550835388,65.04,225933
STK028,2023-02-16,258.18,273.3863416368084,256.89181069731586,268.44,570126
STK020,2024-10-03,310.58,315.0076277706751,297.5011756681188,285.35,924271
STK040,2024-09-23,447.03,454.2134834435743,431.8306961122091,488.14,256465
STK024,2024-08-03,176.83,184.58844694236842,176.16484672616053,160.76,428354
STK032,2024-08-06,470.88,471.2644316896473,459.4561407869349,425.02,989707
STK036,2023-03-02,46.11,54.89464646302173,40.854641327248686,45.07,817100
STK016,2024-05-05,255.47,257.97612776229624,237.67473111325253,265.4,229384
STK013,2024-08-06,425.66,439.6377855520219,405.9289909376251,409.21,904755
STK015,2023-01-22,11.36,18.899539003187833,-5.601324937121767,11.34,165810
STK022,2023-12-02,13.94,20.898776984876733,13.718916228878717,12.99,518189
STK014,2024-01-24,163.42,171.24325985784006,157.70261874530198,151.33,482693
STK035,2023-09-18,100.05,103.78540321908764,81.10950093676415,91.27,737578
STK010,2023-08-13,396.75,413.87022931803,395.3551198817442,381.49,774040
STK003,2024-08-08,29.52,37.955096865733005,15.984662097931677,31.85,374470
STK016,2023-01-06,322.23,333.34571727894615,313.9499092342799,351.82,266580
STK016,2023-01-15,84.22,85.9877249586621,76.36835845767382,91.01,231628
STK009,2024-09-23,464.48,478.0467656860518,445.32624454747497,444.19,969390
STK030,2023-12-09,379.58,390.70967100589786,359.93956881299164,417.24,474062
STK021,2024-08-02,431.74,443.60838175906935,419.8680660970411,396.14,445069
STK020,2023-06-21,203.67,220.53328504089552,195.2883946026807,192.71,844167
STK012,2023-01-09,443.52,450.92087991263315,433.1067849608453,411.72,82513
STK017,2024-04-18,491.82,505.71806100664105,489.29835323198176,530.17,952405
STK029,2023-04-28,54.51,57.75205282712724,40.236114846477754,52.81,578483
STK001,2023-07-05,102.63,105.9949698047302,89.6893014664558,106.74,638528
STK011,2023-03-11,182.76,198.47352692313387,172.3149205582066,197.76,955058
STK032,2023-01-05,346.33,355.0046969977641,330.87394890188204,350.87,528573
STK028,2023-08-05,272.41,283.4220222093989,257.8033995085148,263.27,924506
STK021,2024-08-05,377.32,386.72890359393944,363.2404458161098,391.68,99772
STK025,2024-07-23,263.21,278.21824913269506,247.74746790592826,274.2,962720
STK016,2024-05-05,272.14,284.21747770221236,267.8210554761933,288.92,575083
STK025,2024-09-15,471.88,483.5176892446863,453.8957062750491,472.68,843746
STK033,2023-10-10,172.53,189.85465282878585,159.38286937714003,185.71,539877
STK009,2023-06-22,363.97,363.9943830761275,360.4173547710181,362.28,225134
STK040,2023-10-29,272.96,289.7336531763348,268.3872307253971,279.8,695666
STK010,2023-03-02,133.46,143.20549382737323,127.88477752941345,127.52,222692
STK009,2024-06-21,376.41,395.8887616958449,357.27883003117125,343.74,606316
STK039,2023-07-20,353.54,368.25438581158267,338.8442717258564,365.78,134778
STK003,2024-10-11,111.85,130.59209235823067,97.93242896955196,101.8,230656
STK009,2023-05-14,361.3,378.30972973262783,358.756157699905,361.16,919353
STK007,2023-09-07,192.74,210.7102229465315,177.55391889890393,180.94,528788
STK006,2024-03-03,174.38,179.44931310830606,170.43917096094998,158.58,716319
STK004,2023-12-19,360.47,379.16805452647463,351.67059274778995,367.31,482924
STK023,2024-02-12,452.52,463.2653814483054,449.8796166420124,415.95,75488
STK002,2024-10-29,89.33,97.6442114702815,71.66079212710937,91.08,720100
,2024-04-25,156.28,157.09753266760717,137.38219491137247,167.69,611313
STK034,2023-08-12,68.47,73.74341295003019,51.627062833702425,72.37,778911
STK035,2023-10-10,42.77,46.014047187393274,31.420218236273552,41.8,841390
STK013,2023-05-02,215.7,216.81754169566815,207.58274390143453,194.73,928778
STK024,2024-03-03,422.3,431.51009152442913,407.2371415559928,456.71,935202
STK003,2024-01-28,124.6,127.6594332641531,113.19344117162451,121.96,844245
STK026,2024-01-06,187.22,192.95879447263522,171.95865869891307,179.85,268109
STK020,2024-11-02,27.73,35.56032491500625,23.803056506386728,30.31,322042
STK039,2023-07-13,361.47,368.34579810746555,355.4239826441969,366.35,634883
STK025,2023-06-21,232.27,235.64886607428497,229.57620735379462,215.06,925911
STK008,2023-04-01,154.8,159.12884287623027,146.58128679611318,143.87,145121
STK022,2024-11-01,281.85,295.32012268771314,279.8217627645764,271.74,540688
STK033,2024-10-13,444.28,458.9790438540268,425.2971291252481,403.34,623978
STK040,2023-04-11,372.55,375.50037815562933,367.7479583912559,404.61,327248
STK006,2024-11-04,304.38,309.65339431950497,300.3597360659084,315.5,356294
STK016,2023-05-18,362.88,368.51466950464766,353.6613388147789,396.44,196726
STK024,2024-11-13,38.23,42.72825692855157,33.01515908878517,38.47,213134
STK003,2023-09-04,48.0,55.31688690905861,34.63077778682083,49.98,524772
,2023-01-29,193.19,200.58589867943036,183.8519103583154,201.64,764116
STK025,2024-07-31,340.82,356.74132068478036,332.79246736484373,340.78,747697
STK018,2024-10-12,174.4,193.7410867810144,165.66827726204414,163.91,592729
STK031,2023-10-05,202.58,214.4729446901263,192.52420492912714,220.05,847088
STK005,2024-03-17,112.22,113.80157306568074,105.35484902895232,107.29,388909
STK002,2024-07-02,351.89,358.53080842216207,335.11456435310146,317.26,649361
STK020,2024-06-04,52.89,68.09835643993333,40.97110905548999,51.22,339791
STK024,2024-08-12,196.83,205.76368574704586,194.57316655793065,189.04,968456
STK016,2023-01-14,232.07,234.80417729729373,224.71114547119743,254.39,753253
STK038,2023-05-02,140.19,158.85250363195505,134.4716954772712,136.96,701131
STK017,2024-10-28,276.79,292.64277079004955,273.64173661396524,259.93,436637
STK008,2023-11-05,390.61,394.8798193666927,374.4181352329498,420.78,475800
STK037,2024-02-27,117.81,122.33010946039109,98.58898891158992,124.18,714733
STK002,2023-01-31,271.74,274.1796384500984,252.93706637697963,281.86,862878
STK023,2023-06-21,79.62,86.98720677165531,68.6403441013941,73.57,97865
STK036,2023-10-15,165.98,182.2929095687659,152.82116985211368,156.32,776028
STK012,2024-03-19,445.7,454.91309325989505,440.3588142448453,446.19,714321
STK032,2023-02-19,65.09,84.38746853762875,47.69612731455196,61.11,980117
STK002,2024-06-25,211.35,226.1894374281698,208.39824190995628,204.65,949895
STK029,2024-04-18,231.95,239.9561000111652,225.471723984668,235.54,198447
STK013,2024-04-24,11.67,12.908908118859753,-4.878298604285915,11.15,970933
STK023,2023-06-06,408.7,409.95763610371745,390.14856856226163,444.05,386338
STK021,2024-10-26,264.38,265.1073308970507,245.96450273394836,289.98,508348
STK012,2023-05-12,42.2,51.46229397394778,25.266362448727637,39.55,205333
STK008,2024-03-11,22.97,42.32319104398255,9.124005707538034,22.06,130413
STK014,2024-02-12,269.25,270.9868919393982,249.38090801768328,276.12,953561
STK003,2023-07-23,69.6,76.51726436481839,55.416253996763416,67.9,544264
STK026,2023-06-30,454.18,467.0775066820513,442.66773036505964,411.2,662827
STK032,2023-09-10,178.55,197.8772041701332,171.50502218198076,186.38,937641
STK014,2023-08-29,82.7,96.56450004143385,66.40636858899983,76.92,238858
STK040,2023-07-14,447.87,451.35612666151286,442.1234116858854,457.13,895292
STK031,2023-08-16,393.11,397.6427434574406,384.573570432796,371.53,532917
STK023,2023-02-05,240.08,241.05909861076282,220.55753655029616,220.47,48774
,2023-07-11,200.65,219.8421779693355,185.36017517065014,200.56,847123
STK011,2023-07-24,196.76,206.5878439230742,193.64058161788796,180.97,105623
STK023,2024-10-22,424.21,435.282440329531,406.3510316284379,451.67,586394
STK036,2024-10-09,481.34,500.61314994618743,471.4800973400145,501.18,833313
STK028,2023-09-26,271.72,279.77074415780254,267.71391768510466,258.58,465116
STK017,2023-05-15,81.12,100.4034489370422,61.47695408420985,88.9,161187
STK010,2023-06-15,460.62,473.31480870755473,445.5323736310857,461.39,307222
STK017,2023-06-07,179.59,196.75128673263887,168.268529537576,197.2,753201
STK012,2023-07-02,369.78,370.9231982184986,366.1191904799561,358.96,932584
STK040,2023-12-12,113.42,131.4243635352867,108.57513661010323,116.96,941665
STK031,2023-09-08,42.67,53.30145280710188,37.23887954520885,43.93,717884
STK032,2023-10-10,61.23,70.94133659318125,54.9248938326366,58.0,899390
STK036,2023-11-09,388.36,394.83917734809177,388.0889589213612,400.26,693051
STK005,2023-08-14,389.64,402.86196901698884,379.46564035288316,364.28,301756
STK026,2023-08-23,289.75,302.8870194800757,282.0276736224804,302.5,330075
STK018,2024-05-02,32.07,43.44353942881845,16.084356706398744,30.91,983288
STK005,2024-01-13,52.37,57.72336257100416,50.820136696364514,57.37,804657
STK022,2023-12-04,219.85,238.516904370565,218.0235203301561,198.61,756914
STK025,2024-08-29,492.54,501.55718565033703,482.6069769409668,501.5,844950
STK012,2023-03-03,243.81,246.5517571869731,238.73758122552525,219.45,456707
STK011,2024-11-13,17.31,30.3505794823364,15.388120330578797,17.73,765374
STK006,2023-06-03,160.67,172.10147248680155,145.63204469852857,174.83,451883
STK040,2024-02-18,236.75,245.8280643233632,236.02328637743076,239.9,549635
STK031,2023-08-09,46.35,64.21392725763809,41.723515921845596,45.67,837648
STK039,2023-07-09,74.61,88.1090016765357,74.04363257342841,76.88,356591
STK037,2024-06-27,272.03,282.9239324945743,264.9816625050855,270.68,882495
STK014,2024-10-08,345.62,359.5856717617763,339.44465225413217,373.28,121888
STK039,2023-04-04,318.68,324.85533388560657,318.0624558028858,311.17,538389
STK038,2024-10-14,174.09,176.98463431323776,170.91920916064808,164.8,615563
STK005,2023-12-27,422.66,432.3857990848354,415.097281418996,445.87,297525
STK037,2024-10-17,233.49,243.0887588177454,219.27067108244574,253.18,2248
STK009,2024-03-06,484.4,490.5234070821385,473.5048895321218,480.94,800555
STK028,2024-05-23,206.45,218.3117171719877,187.9828551367656,209.44,928794
